regiao,estado,coduf,data,semanaEpi,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Norte,RO,11,25/02/2020,9,0,0,0,0
Norte,RO,11,26/02/2020,9,0,0,0,0
Norte,RO,11,27/02/2020,9,0,0,0,0
Norte,RO,11,28/02/2020,9,0,0,0,0
Norte,RO,11,29/02/2020,9,0,0,0,0
Norte,RO,11,01/03/2020,10,0,0,0,0
Norte,RO,11,02/03/2020,10,0,0,0,0
Norte,RO,11,03/03/2020,10,0,0,0,0
Norte,RO,11,04/03/2020,10,0,0,0,0
Norte,RO,11,05/03/2020,10,0,0,0,0
Norte,RO,11,06/03/2020,10,0,0,0,0
Norte,RO,11,07/03/2020,10,0,0,0,0
Norte,RO,11,08/03/2020,11,0,0,0,0
Norte,RO,11,09/03/2020,11,0,0,0,0
Norte,RO,11,10/03/2020,11,0,0,0,0
Norte,RO,11,11/03/2020,11,0,0,0,0
Norte,RO,11,12/03/2020,11,0,0,0,0
Norte,RO,11,13/03/2020,11,0,0,0,0
Norte,RO,11,14/03/2020,11,0,0,0,0
Norte,RO,11,15/03/2020,12,0,0,0,0
Norte,RO,11,16/03/2020,12,0,0,0,0
Norte,RO,11,17/03/2020,12,0,0,0,0
Norte,RO,11,18/03/2020,12,0,0,0,0
Norte,RO,11,19/03/2020,12,0,0,0,0
Norte,RO,11,20/03/2020,12,1,1,0,0
Norte,RO,11,21/03/2020,12,1,0,0,0
Norte,RO,11,22/03/2020,13,3,2,0,0
Norte,RO,11,23/03/2020,13,3,0,0,0
Norte,RO,11,24/03/2020,13,3,0,0,0
Norte,RO,11,25/03/2020,13,5,2,0,0
Norte,RO,11,26/03/2020,13,5,0,0,0
Norte,RO,11,27/03/2020,13,6,1,0,0
Norte,RO,11,28/03/2020,13,6,0,0,0
Norte,RO,11,29/03/2020,14,6,0,0,0
Norte,RO,11,30/03/2020,14,6,0,0,0
Norte,RO,11,31/03/2020,14,8,2,1,1
Norte,RO,11,01/04/2020,14,9,1,1,0
Norte,RO,11,02/04/2020,14,10,1,1,0
Norte,RO,11,03/04/2020,14,10,0,1,0
Norte,RO,11,04/04/2020,14,11,1,1,0
Norte,RO,11,05/04/2020,15,12,1,1,0
Norte,RO,11,06/04/2020,15,14,2,1,0
Norte,RO,11,07/04/2020,15,18,4,1,0
Norte,RO,11,08/04/2020,15,18,0,1,0
Norte,RO,11,09/04/2020,15,28,10,2,1
Norte,RO,11,10/04/2020,15,32,4,2,0
Norte,RO,11,11/04/2020,15,33,1,2,0
Norte,RO,11,12/04/2020,16,35,2,2,0
Norte,RO,11,13/04/2020,16,42,7,2,0
Norte,RO,11,14/04/2020,16,64,22,2,0
Norte,RO,11,15/04/2020,16,69,5,2,0
Norte,RO,11,16/04/2020,16,76,7,3,1
Norte,RO,11,17/04/2020,16,92,16,3,0
Norte,RO,11,18/04/2020,16,110,18,3,0
Norte,RO,11,19/04/2020,17,128,18,4,1
Norte,RO,11,20/04/2020,17,160,32,4,0
Norte,RO,11,21/04/2020,17,199,39,4,0
Norte,RO,11,22/04/2020,17,223,24,5,1
Norte,RO,11,23/04/2020,17,250,27,5,0
Norte,RO,11,24/04/2020,17,290,40,5,0
Norte,RO,11,25/04/2020,17,328,38,7,2
Norte,RO,11,26/04/2020,18,364,36,10,3
Norte,RO,11,27/04/2020,18,393,29,10,0
Norte,RO,11,28/04/2020,18,413,20,11,1
Norte,RO,11,29/04/2020,18,433,20,15,4
Norte,RO,11,30/04/2020,18,502,69,16,1
Norte,RO,11,01/05/2020,18,585,83,18,2
Norte,RO,11,02/05/2020,18,653,68,23,5
Norte,RO,11,03/05/2020,19,705,52,24,1
Norte,RO,11,04/05/2020,19,756,51,25,1
Norte,RO,11,05/05/2020,19,861,105,29,4
Norte,RO,11,06/05/2020,19,943,82,33,4
Norte,RO,11,07/05/2020,19,1098,155,37,4
Norte,RO,11,08/05/2020,19,1222,124,39,2
Norte,RO,11,09/05/2020,19,1263,41,41,2
Norte,RO,11,10/05/2020,20,1302,39,43,2
Norte,RO,11,11/05/2020,20,1396,94,47,4
Norte,RO,11,12/05/2020,20,1460,64,50,3
Norte,RO,11,13/05/2020,20,1612,152,50,0
Norte,RO,11,14/05/2020,20,1686,74,56,6
Norte,RO,11,15/05/2020,20,1789,103,62,6
Norte,RO,11,16/05/2020,20,1919,130,69,7
Norte,RO,11,17/05/2020,21,1963,44,74,5
Norte,RO,11,18/05/2020,21,2043,80,77,3
Norte,RO,11,19/05/2020,21,2257,214,87,10
Norte,RO,11,20/05/2020,21,2499,242,90,3
Norte,RO,11,21/05/2020,21,2659,160,101,11
Norte,RO,11,22/05/2020,21,2774,115,106,5
Norte,RO,11,23/05/2020,21,3109,335,115,9
Norte,RO,11,24/05/2020,22,3201,92,121,6
Norte,RO,11,25/05/2020,22,3268,67,121,0
Norte,RO,11,26/05/2020,22,3493,225,133,12
Norte,RO,11,27/05/2020,22,3862,369,137,4
Norte,RO,11,28/05/2020,22,4252,390,142,5
Norte,RO,11,29/05/2020,22,4502,250,145,3
Norte,RO,11,30/05/2020,22,4743,241,151,6
Norte,RO,11,31/05/2020,23,4942,199,156,5
Norte,RO,11,01/06/2020,23,5172,230,159,3
Norte,RO,11,02/06/2020,23,5477,305,172,13
Norte,RO,11,03/06/2020,23,5713,236,180,8
Norte,RO,11,04/06/2020,23,6459,746,194,14
Norte,RO,11,05/06/2020,23,6862,403,213,19
Norte,RO,11,06/06/2020,23,7700,838,228,15
Norte,RO,11,07/06/2020,24,8110,410,235,7
Norte,RO,11,08/06/2020,24,8626,516,245,10
Norte,RO,11,09/06/2020,24,9220,594,255,10
Norte,RO,11,10/06/2020,24,9850,630,267,12
Norte,RO,11,11/06/2020,24,10547,697,293,26
Norte,RO,11,12/06/2020,24,11224,677,296,3
Norte,RO,11,13/06/2020,24,11710,486,309,13
Norte,RO,11,14/06/2020,25,11865,155,324,15
Norte,RO,11,15/06/2020,25,12180,315,332,8
Norte,RO,11,16/06/2020,25,13010,830,346,14
Norte,RO,11,17/06/2020,25,13567,557,360,14
Norte,RO,11,18/06/2020,25,13804,237,374,14
Norte,RO,11,19/06/2020,25,14353,549,391,17
Norte,RO,11,20/06/2020,25,14952,599,409,18
Norte,RO,11,21/06/2020,26,15181,229,417,8
Norte,RO,11,22/06/2020,26,15827,646,431,14
Norte,RO,11,23/06/2020,26,16498,671,444,13
Norte,RO,11,24/06/2020,26,17424,926,455,11
Norte,RO,11,25/06/2020,26,18173,749,467,12
Norte,RO,11,26/06/2020,26,19271,1098,476,9
Norte,RO,11,27/06/2020,26,19271,0,476,0
Norte,RO,11,28/06/2020,27,19820,549,486,10
Norte,RO,11,29/06/2020,27,20406,586,500,14
Norte,RO,11,30/06/2020,27,21251,845,518,18
Norte,RO,11,01/07/2020,27,21462,211,520,2
Norte,RO,11,02/07/2020,27,21970,508,530,10
Norte,RO,11,03/07/2020,27,22241,271,533,3
Norte,RO,11,04/07/2020,27,22957,716,548,15
Norte,RO,11,05/07/2020,28,23479,522,555,7
Norte,RO,11,06/07/2020,28,23921,442,558,3
Norte,RO,11,07/07/2020,28,24564,643,577,19
Norte,RO,11,08/07/2020,28,25067,503,585,8
Norte,RO,11,09/07/2020,28,25402,335,589,4
Norte,RO,11,10/07/2020,28,26000,598,605,16
Norte,RO,11,11/07/2020,28,26496,496,617,12
Norte,RO,11,12/07/2020,29,26728,232,628,11
Norte,RO,11,13/07/2020,29,27050,322,647,19
Norte,RO,11,14/07/2020,29,27528,478,663,16
Norte,RO,11,15/07/2020,29,27917,389,668,5
Norte,RO,11,16/07/2020,29,28654,737,677,9
Norte,RO,11,17/07/2020,29,29117,463,686,9
Norte,RO,11,18/07/2020,29,29117,0,686,0
Norte,RO,11,19/07/2020,30,29117,0,686,0
Norte,RO,11,20/07/2020,30,29801,684,710,24
Norte,RO,11,21/07/2020,30,30642,841,727,17
Norte,RO,11,22/07/2020,30,32935,2293,758,31
Norte,RO,11,23/07/2020,30,34080,1145,784,26
Norte,RO,11,24/07/2020,30,34873,793,801,17
Norte,RO,11,25/07/2020,30,35573,700,810,9
Norte,RO,11,26/07/2020,31,35810,237,814,4
Norte,RO,11,27/07/2020,31,36148,338,830,16
Norte,RO,11,28/07/2020,31,36849,701,840,10
Norte,RO,11,29/07/2020,31,37634,785,855,15
Norte,RO,11,30/07/2020,31,38407,773,864,9
Norte,RO,11,31/07/2020,31,38992,585,872,8
Norte,RO,11,01/08/2020,31,39504,512,881,9
Norte,RO,11,02/08/2020,32,39893,389,884,3
Norte,RO,11,03/08/2020,32,40016,123,888,4
Norte,RO,11,04/08/2020,32,41239,1223,898,10
Norte,RO,11,05/08/2020,32,42020,781,918,20
Norte,RO,11,06/08/2020,32,42725,705,923,5
Norte,RO,11,07/08/2020,32,43390,665,934,11
Norte,RO,11,08/08/2020,32,43866,476,940,6
Norte,RO,11,09/08/2020,33,44010,144,943,3
Norte,RO,11,10/08/2020,33,44372,362,944,1
Norte,RO,11,11/08/2020,33,45468,1096,966,22
Norte,RO,11,12/08/2020,33,46061,593,981,15
Norte,RO,11,13/08/2020,33,46676,615,993,12
Norte,RO,11,14/08/2020,33,47288,612,1001,8
Norte,RO,11,15/08/2020,33,47652,364,1012,11
Norte,RO,11,16/08/2020,34,47837,185,1013,1
Norte,RO,11,17/08/2020,34,48232,395,1017,4
Norte,RO,11,18/08/2020,34,48923,691,1026,9
Norte,RO,11,19/08/2020,34,49721,798,1037,11
Norte,RO,11,20/08/2020,34,50147,426,1045,8
Norte,RO,11,21/08/2020,34,50514,367,1050,5
Norte,RO,11,22/08/2020,34,50995,481,1061,11
Norte,RO,11,23/08/2020,35,51421,426,1065,4
Norte,RO,11,24/08/2020,35,51791,370,1073,8
Norte,RO,11,25/08/2020,35,52514,723,1087,14
Norte,RO,11,26/08/2020,35,53119,605,1100,13
Norte,AC,12,25/02/2020,9,0,0,0,0
Norte,AC,12,26/02/2020,9,0,0,0,0
Norte,AC,12,27/02/2020,9,0,0,0,0
Norte,AC,12,28/02/2020,9,0,0,0,0
Norte,AC,12,29/02/2020,9,0,0,0,0
Norte,AC,12,01/03/2020,10,0,0,0,0
Norte,AC,12,02/03/2020,10,0,0,0,0
Norte,AC,12,03/03/2020,10,0,0,0,0
Norte,AC,12,04/03/2020,10,0,0,0,0
Norte,AC,12,05/03/2020,10,0,0,0,0
Norte,AC,12,06/03/2020,10,0,0,0,0
Norte,AC,12,07/03/2020,10,0,0,0,0
Norte,AC,12,08/03/2020,11,0,0,0,0
Norte,AC,12,09/03/2020,11,0,0,0,0
Norte,AC,12,10/03/2020,11,0,0,0,0
Norte,AC,12,11/03/2020,11,0,0,0,0
Norte,AC,12,12/03/2020,11,0,0,0,0
Norte,AC,12,13/03/2020,11,0,0,0,0
Norte,AC,12,14/03/2020,11,0,0,0,0
Norte,AC,12,15/03/2020,12,0,0,0,0
Norte,AC,12,16/03/2020,12,0,0,0,0
Norte,AC,12,17/03/2020,12,0,0,0,0
Norte,AC,12,18/03/2020,12,0,0,0,0
Norte,AC,12,19/03/2020,12,3,3,0,0
Norte,AC,12,20/03/2020,12,7,4,0,0
Norte,AC,12,21/03/2020,12,9,2,0,0
Norte,AC,12,22/03/2020,13,11,2,0,0
Norte,AC,12,23/03/2020,13,11,0,0,0
Norte,AC,12,24/03/2020,13,17,6,0,0
Norte,AC,12,25/03/2020,13,23,6,0,0
Norte,AC,12,26/03/2020,13,24,1,0,0
Norte,AC,12,27/03/2020,13,25,1,0,0
Norte,AC,12,28/03/2020,13,25,0,0,0
Norte,AC,12,29/03/2020,14,34,9,0,0
Norte,AC,12,30/03/2020,14,42,8,0,0
Norte,AC,12,31/03/2020,14,42,0,0,0
Norte,AC,12,01/04/2020,14,43,1,0,0
Norte,AC,12,02/04/2020,14,43,0,0,0
Norte,AC,12,03/04/2020,14,46,3,0,0
Norte,AC,12,04/04/2020,14,46,0,0,0
Norte,AC,12,05/04/2020,15,48,2,0,0
Norte,AC,12,06/04/2020,15,50,2,0,0
Norte,AC,12,07/04/2020,15,50,0,1,1
Norte,AC,12,08/04/2020,15,54,4,2,1
Norte,AC,12,09/04/2020,15,62,8,2,0
Norte,AC,12,10/04/2020,15,70,8,2,0
Norte,AC,12,11/04/2020,15,72,2,2,0
Norte,AC,12,12/04/2020,16,77,5,2,0
Norte,AC,12,13/04/2020,16,90,13,3,1
Norte,AC,12,14/04/2020,16,99,9,3,0
Norte,AC,12,15/04/2020,16,101,2,3,0
Norte,AC,12,16/04/2020,16,110,9,5,2
Norte,AC,12,17/04/2020,16,135,25,5,0
Norte,AC,12,18/04/2020,16,142,7,5,0
Norte,AC,12,19/04/2020,17,163,21,6,1
Norte,AC,12,20/04/2020,17,176,13,8,2
Norte,AC,12,21/04/2020,17,195,19,8,0
Norte,AC,12,22/04/2020,17,214,19,8,0
Norte,AC,12,23/04/2020,17,227,13,10,2
Norte,AC,12,24/04/2020,17,234,7,11,1
Norte,AC,12,25/04/2020,17,258,24,11,0
Norte,AC,12,26/04/2020,18,279,21,11,0
Norte,AC,12,27/04/2020,18,279,0,14,3
Norte,AC,12,28/04/2020,18,311,32,16,2
Norte,AC,12,29/04/2020,18,354,43,17,1
Norte,AC,12,30/04/2020,18,404,50,19,2
Norte,AC,12,01/05/2020,18,486,82,19,0
Norte,AC,12,02/05/2020,18,553,67,21,2
Norte,AC,12,03/05/2020,19,657,104,24,3
Norte,AC,12,04/05/2020,19,733,76,28,4
Norte,AC,12,05/05/2020,19,817,84,29,1
Norte,AC,12,06/05/2020,19,943,126,33,4
Norte,AC,12,07/05/2020,19,1014,71,36,3
Norte,AC,12,08/05/2020,19,1177,163,38,2
Norte,AC,12,09/05/2020,19,1335,158,39,1
Norte,AC,12,10/05/2020,20,1447,112,41,2
Norte,AC,12,11/05/2020,20,1460,13,45,4
Norte,AC,12,12/05/2020,20,1590,130,51,6
Norte,AC,12,13/05/2020,20,1694,104,52,1
Norte,AC,12,14/05/2020,20,1740,46,55,3
Norte,AC,12,15/05/2020,20,1785,45,57,2
Norte,AC,12,16/05/2020,20,1867,82,59,2
Norte,AC,12,17/05/2020,21,1997,130,60,1
Norte,AC,12,18/05/2020,21,2234,237,67,7
Norte,AC,12,19/05/2020,21,2482,248,72,5
Norte,AC,12,20/05/2020,21,2817,335,76,4
Norte,AC,12,21/05/2020,21,3103,286,78,2
Norte,AC,12,22/05/2020,21,3343,240,80,2
Norte,AC,12,23/05/2020,21,3867,524,87,7
Norte,AC,12,24/05/2020,22,4160,293,92,5
Norte,AC,12,25/05/2020,22,4501,341,97,5
Norte,AC,12,26/05/2020,22,4781,280,105,8
Norte,AC,12,27/05/2020,22,5251,470,113,8
Norte,AC,12,28/05/2020,22,5600,349,122,9
Norte,AC,12,29/05/2020,22,5841,241,135,13
Norte,AC,12,30/05/2020,22,6072,231,142,7
Norte,AC,12,31/05/2020,23,6219,147,148,6
Norte,AC,12,01/06/2020,23,6326,107,161,13
Norte,AC,12,02/06/2020,23,6465,139,165,4
Norte,AC,12,03/06/2020,23,6679,214,171,6
Norte,AC,12,04/06/2020,23,7021,342,181,10
Norte,AC,12,05/06/2020,23,7284,263,190,9
Norte,AC,12,06/06/2020,23,7525,241,201,11
Norte,AC,12,07/06/2020,24,7983,458,207,6
Norte,AC,12,08/06/2020,24,8128,145,211,4
Norte,AC,12,09/06/2020,24,8457,329,223,12
Norte,AC,12,10/06/2020,24,8746,289,237,14
Norte,AC,12,11/06/2020,24,9091,345,245,8
Norte,AC,12,12/06/2020,24,9295,204,254,9
Norte,AC,12,13/06/2020,24,9534,239,256,2
Norte,AC,12,14/06/2020,25,9642,108,259,3
Norte,AC,12,15/06/2020,25,9771,129,265,6
Norte,AC,12,16/06/2020,25,10003,232,271,6
Norte,AC,12,17/06/2020,25,10339,336,281,10
Norte,AC,12,18/06/2020,25,10664,325,287,6
Norte,AC,12,19/06/2020,25,10987,323,292,5
Norte,AC,12,20/06/2020,25,11263,276,297,5
Norte,AC,12,21/06/2020,26,11381,118,300,3
Norte,AC,12,22/06/2020,26,11539,158,305,5
Norte,AC,12,23/06/2020,26,11810,271,321,16
Norte,AC,12,24/06/2020,26,12022,212,326,5
Norte,AC,12,25/06/2020,26,12304,282,335,9
Norte,AC,12,26/06/2020,26,12644,340,343,8
Norte,AC,12,27/06/2020,26,12913,269,351,8
Norte,AC,12,28/06/2020,27,13058,145,353,2
Norte,AC,12,29/06/2020,27,13146,88,361,8
Norte,AC,12,30/06/2020,27,13253,107,365,4
Norte,AC,12,01/07/2020,27,13715,462,370,5
Norte,AC,12,02/07/2020,27,14048,333,378,8
Norte,AC,12,03/07/2020,27,14112,64,387,9
Norte,AC,12,04/07/2020,27,14487,375,391,4
Norte,AC,12,05/07/2020,28,14622,135,391,0
Norte,AC,12,06/07/2020,28,14688,66,394,3
Norte,AC,12,07/07/2020,28,14941,253,399,5
Norte,AC,12,08/07/2020,28,15167,226,404,5
Norte,AC,12,09/07/2020,28,15465,298,411,7
Norte,AC,12,10/07/2020,28,15768,303,417,6
Norte,AC,12,11/07/2020,28,16080,312,419,2
Norte,AC,12,12/07/2020,29,16190,110,426,7
Norte,AC,12,13/07/2020,29,16260,70,430,4
Norte,AC,12,14/07/2020,29,16479,219,436,6
Norte,AC,12,15/07/2020,29,16672,193,446,10
Norte,AC,12,16/07/2020,29,16865,193,447,1
Norte,AC,12,17/07/2020,29,16965,100,452,5
Norte,AC,12,18/07/2020,29,17202,237,457,5
Norte,AC,12,19/07/2020,30,17295,93,460,3
Norte,AC,12,20/07/2020,30,17462,167,465,5
Norte,AC,12,21/07/2020,30,17700,238,469,4
Norte,AC,12,22/07/2020,30,17979,279,470,1
Norte,AC,12,23/07/2020,30,18157,178,474,4
Norte,AC,12,24/07/2020,30,18393,236,480,6
Norte,AC,12,25/07/2020,30,18657,264,483,3
Norte,AC,12,26/07/2020,31,18745,88,486,3
Norte,AC,12,27/07/2020,31,18783,38,493,7
Norte,AC,12,28/07/2020,31,19132,349,500,7
Norte,AC,12,29/07/2020,31,19366,234,510,10
Norte,AC,12,30/07/2020,31,19573,207,521,11
Norte,AC,12,31/07/2020,31,19625,52,531,10
Norte,AC,12,01/08/2020,31,19930,305,535,4
Norte,AC,12,02/08/2020,32,19966,36,537,2
Norte,AC,12,03/08/2020,32,20339,373,539,2
Norte,AC,12,04/08/2020,32,20708,369,545,6
Norte,AC,12,05/08/2020,32,21033,325,547,2
Norte,AC,12,06/08/2020,32,21263,230,552,5
Norte,AC,12,07/08/2020,32,21376,113,556,4
Norte,AC,12,08/08/2020,32,21498,122,559,3
Norte,AC,12,09/08/2020,33,21587,89,561,2
Norte,AC,12,10/08/2020,33,21619,32,562,1
Norte,AC,12,11/08/2020,33,21757,138,565,3
Norte,AC,12,12/08/2020,33,21993,236,569,4
Norte,AC,12,13/08/2020,33,22242,249,574,5
Norte,AC,12,14/08/2020,33,22435,193,576,2
Norte,AC,12,15/08/2020,33,22516,81,576,0
Norte,AC,12,16/08/2020,34,22548,32,576,0
Norte,AC,12,17/08/2020,34,22605,57,582,6
Norte,AC,12,18/08/2020,34,22933,328,590,8
Norte,AC,12,19/08/2020,34,23146,213,591,1
Norte,AC,12,20/08/2020,34,23322,176,595,4
Norte,AC,12,21/08/2020,34,23337,15,598,3
Norte,AC,12,22/08/2020,34,23665,328,598,0
Norte,AC,12,23/08/2020,35,23719,54,600,2
Norte,AC,12,24/08/2020,35,23729,10,604,4
Norte,AC,12,25/08/2020,35,23936,207,607,3
Norte,AC,12,26/08/2020,35,24119,183,607,0
Norte,AM,13,25/02/2020,9,0,0,0,0
Norte,AM,13,26/02/2020,9,0,0,0,0
Norte,AM,13,27/02/2020,9,0,0,0,0
Norte,AM,13,28/02/2020,9,0,0,0,0
Norte,AM,13,29/02/2020,9,0,0,0,0
Norte,AM,13,01/03/2020,10,0,0,0,0
Norte,AM,13,02/03/2020,10,0,0,0,0
Norte,AM,13,03/03/2020,10,0,0,0,0
Norte,AM,13,04/03/2020,10,0,0,0,0
Norte,AM,13,05/03/2020,10,0,0,0,0
Norte,AM,13,06/03/2020,10,0,0,0,0
Norte,AM,13,07/03/2020,10,0,0,0,0
Norte,AM,13,08/03/2020,11,0,0,0,0
Norte,AM,13,09/03/2020,11,0,0,0,0
Norte,AM,13,10/03/2020,11,0,0,0,0
Norte,AM,13,11/03/2020,11,0,0,0,0
Norte,AM,13,12/03/2020,11,0,0,0,0
Norte,AM,13,13/03/2020,11,0,0,0,0
Norte,AM,13,14/03/2020,11,0,0,0,0
Norte,AM,13,15/03/2020,12,1,1,0,0
Norte,AM,13,16/03/2020,12,1,0,0,0
Norte,AM,13,17/03/2020,12,1,0,0,0
Norte,AM,13,18/03/2020,12,1,0,0,0
Norte,AM,13,19/03/2020,12,3,2,0,0
Norte,AM,13,20/03/2020,12,3,0,0,0
Norte,AM,13,21/03/2020,12,11,8,0,0
Norte,AM,13,22/03/2020,13,26,15,0,0
Norte,AM,13,23/03/2020,13,32,6,0,0
Norte,AM,13,24/03/2020,13,47,15,0,0
Norte,AM,13,25/03/2020,13,54,7,1,1
Norte,AM,13,26/03/2020,13,67,13,1,0
Norte,AM,13,27/03/2020,13,81,14,1,0
Norte,AM,13,28/03/2020,13,111,30,1,0
Norte,AM,13,29/03/2020,14,140,29,1,0
Norte,AM,13,30/03/2020,14,151,11,1,0
Norte,AM,13,31/03/2020,14,175,24,3,2
Norte,AM,13,01/04/2020,14,200,25,3,0
Norte,AM,13,02/04/2020,14,229,29,3,0
Norte,AM,13,03/04/2020,14,260,31,7,4
Norte,AM,13,04/04/2020,14,311,51,12,5
Norte,AM,13,05/04/2020,15,417,106,14,2
Norte,AM,13,06/04/2020,15,532,115,19,5
Norte,AM,13,07/04/2020,15,636,104,23,4
Norte,AM,13,08/04/2020,15,804,168,30,7
Norte,AM,13,09/04/2020,15,899,95,40,10
Norte,AM,13,10/04/2020,15,981,82,50,10
Norte,AM,13,11/04/2020,15,1050,69,53,3
Norte,AM,13,12/04/2020,16,1206,156,62,9
Norte,AM,13,13/04/2020,16,1275,69,71,9
Norte,AM,13,14/04/2020,16,1484,209,90,19
Norte,AM,13,15/04/2020,16,1554,70,106,16
Norte,AM,13,16/04/2020,16,1719,165,124,18
Norte,AM,13,17/04/2020,16,1809,90,145,21
Norte,AM,13,18/04/2020,16,1897,88,161,16
Norte,AM,13,19/04/2020,17,2044,147,182,21
Norte,AM,13,20/04/2020,17,2160,116,185,3
Norte,AM,13,21/04/2020,17,2270,110,193,8
Norte,AM,13,22/04/2020,17,2479,209,207,14
Norte,AM,13,23/04/2020,17,2888,409,234,27
Norte,AM,13,24/04/2020,17,3194,306,255,21
Norte,AM,13,25/04/2020,17,3635,441,287,32
Norte,AM,13,26/04/2020,18,3833,198,304,17
Norte,AM,13,27/04/2020,18,3928,95,320,16
Norte,AM,13,28/04/2020,18,4337,409,351,31
Norte,AM,13,29/04/2020,18,4801,464,380,29
Norte,AM,13,30/04/2020,18,5254,453,425,45
Norte,AM,13,01/05/2020,18,5723,469,476,51
Norte,AM,13,02/05/2020,18,6062,339,501,25
Norte,AM,13,03/05/2020,19,6683,621,548,47
Norte,AM,13,04/05/2020,19,7242,559,584,36
Norte,AM,13,05/05/2020,19,8109,867,649,65
Norte,AM,13,06/05/2020,19,9243,1134,751,102
Norte,AM,13,07/05/2020,19,10099,856,806,55
Norte,AM,13,08/05/2020,19,10727,628,874,68
Norte,AM,13,09/05/2020,19,11925,1198,962,88
Norte,AM,13,10/05/2020,20,12599,674,1004,42
Norte,AM,13,11/05/2020,20,12919,320,1035,31
Norte,AM,13,12/05/2020,20,14168,1249,1098,63
Norte,AM,13,13/05/2020,20,15816,1648,1160,62
Norte,AM,13,14/05/2020,20,17181,1365,1235,75
Norte,AM,13,15/05/2020,20,18392,1211,1331,96
Norte,AM,13,16/05/2020,20,19677,1285,1375,44
Norte,AM,13,17/05/2020,21,20328,651,1413,38
Norte,AM,13,18/05/2020,21,20913,585,1433,20
Norte,AM,13,19/05/2020,21,22132,1219,1491,58
Norte,AM,13,20/05/2020,21,23704,1572,1561,70
Norte,AM,13,21/05/2020,21,25367,1663,1620,59
Norte,AM,13,22/05/2020,21,27038,1671,1669,49
Norte,AM,13,23/05/2020,21,28802,1764,1744,75
Norte,AM,13,24/05/2020,22,29867,1065,1758,14
Norte,AM,13,25/05/2020,22,30282,415,1781,23
Norte,AM,13,26/05/2020,22,31949,1667,1852,71
Norte,AM,13,27/05/2020,22,33508,1559,1891,39
Norte,AM,13,28/05/2020,22,36146,2638,1964,73
Norte,AM,13,29/05/2020,22,38909,2763,2011,47
Norte,AM,13,30/05/2020,22,40560,1651,2047,36
Norte,AM,13,31/05/2020,23,41378,818,2052,5
Norte,AM,13,01/06/2020,23,41774,396,2071,19
Norte,AM,13,02/06/2020,23,43195,1421,2102,31
Norte,AM,13,03/06/2020,23,44347,1152,2138,36
Norte,AM,13,04/06/2020,23,46473,2126,2183,45
Norte,AM,13,05/06/2020,23,47666,1193,2199,16
Norte,AM,13,06/06/2020,23,48785,1119,2232,33
Norte,AM,13,07/06/2020,24,49269,484,2250,18
Norte,AM,13,08/06/2020,24,49811,542,2271,21
Norte,AM,13,09/06/2020,24,51234,1423,2315,44
Norte,AM,13,10/06/2020,24,52849,1615,2363,48
Norte,AM,13,11/06/2020,24,53989,1140,2400,37
Norte,AM,13,12/06/2020,24,55111,1122,2429,29
Norte,AM,13,13/06/2020,24,56026,915,2465,36
Norte,AM,13,14/06/2020,25,56506,480,2492,27
Norte,AM,13,15/06/2020,25,56777,271,2512,20
Norte,AM,13,16/06/2020,25,58018,1241,2549,37
Norte,AM,13,17/06/2020,25,59547,1529,2579,30
Norte,AM,13,18/06/2020,25,60736,1189,2605,26
Norte,AM,13,19/06/2020,25,61683,947,2624,19
Norte,AM,13,20/06/2020,25,62902,1219,2650,26
Norte,AM,13,21/06/2020,26,63410,508,2657,7
Norte,AM,13,22/06/2020,26,63731,321,2671,14
Norte,AM,13,23/06/2020,26,65073,1342,2686,15
Norte,AM,13,24/06/2020,26,66764,1691,2710,24
Norte,AM,13,25/06/2020,26,67267,503,2731,21
Norte,AM,13,26/06/2020,26,68220,953,2739,8
Norte,AM,13,27/06/2020,26,69022,802,2772,33
Norte,AM,13,28/06/2020,27,69649,627,2780,8
Norte,AM,13,29/06/2020,27,69893,244,2792,12
Norte,AM,13,30/06/2020,27,70823,930,2823,31
Norte,AM,13,01/07/2020,27,72284,1461,2843,20
Norte,AM,13,02/07/2020,27,73530,1246,2862,19
Norte,AM,13,03/07/2020,27,74537,1007,2887,25
Norte,AM,13,04/07/2020,27,75945,1408,2918,31
Norte,AM,13,05/07/2020,28,76014,69,2929,11
Norte,AM,13,06/07/2020,28,76424,410,2938,9
Norte,AM,13,07/07/2020,28,79167,2743,2952,14
Norte,AM,13,08/07/2020,28,80082,915,2967,15
Norte,AM,13,09/07/2020,28,81318,1236,2985,18
Norte,AM,13,10/07/2020,28,82507,1189,3008,23
Norte,AM,13,11/07/2020,28,83230,723,3023,15
Norte,AM,13,12/07/2020,29,83526,296,3039,16
Norte,AM,13,13/07/2020,29,84412,886,3048,9
Norte,AM,13,14/07/2020,29,85641,1229,3063,15
Norte,AM,13,15/07/2020,29,86944,1303,3080,17
Norte,AM,13,16/07/2020,29,88025,1081,3095,15
Norte,AM,13,17/07/2020,29,88822,797,3118,23
Norte,AM,13,18/07/2020,29,90534,1712,3129,11
Norte,AM,13,19/07/2020,30,90913,379,3149,20
Norte,AM,13,20/07/2020,30,91389,476,3146,-3
Norte,AM,13,21/07/2020,30,92164,775,3169,23
Norte,AM,13,22/07/2020,30,92721,557,3183,14
Norte,AM,13,23/07/2020,30,94219,1498,3193,10
